0x2000 {}
0x29e9 {5447,104,53,23,4,3,3}
0x29ea {91,91,16,7,2,2,2}
0x29eb {8177,8177,5,5,5,5,2,2}
0x29ed {4078,4078,22,22,4,4,2,2}
0x29ee {1081,1081,15,15,3,3,2,2}
0x29ef {2032,122,27,11,7,4,1,1,1}
0x29f1 {3556,68,42,8,8,4,1}
0x29f2 {115,72,72,4,4,4,2}
0x29f3 {1846,1846,27,27,4,4,1,1}
0x29f5 {296,296,12,12,4,4,2,2}
0x29f6 {1008,1008,7,7,4,4,2,2}
0x29f7 {113,113,29,11,6,4,1,1,1}
0x29f9 {532,532,25,25,3,3,1,1}
0x29fa {112,112,16,16,2,2,2,2}
0x29fb {14315,249,62,20,5,5,1,1,1}
0x29fd {241,156,47,9,4,4,1,1,1}
0x29fe {5447,91,39,7,2,2,1,1,1}
0x29ff {1567,1567,44,44,1,1,1,1,1,1}
0x2a01 {16369,246,45}
0x2a03 {1771,1771,9,9}
0x2a05 {8176,8176,32,32}
0x2a06 {8177,8177,24,24}
0x2a07 {16369,251,31,14,2}
0x2a09 {7147,7147,15,15}
0x2a0a {16,16,2,2}
0x2a0b {16369,152,25,13,2}
0x2a0d {4081,138,32,9,8}
0x2a0e {637,637,28,9,2}
0x2a0f {8174,8174,33,33,2,2}
0x2a11 {1006,1006,20,20}
0x2a13 {451,451,32,9,6}
0x2a15 {141,141,22,14,2}
0x2a16 {1351,71,30,16,2}
0x2a17 {8177,8177,28,28,2,2}
0x2a19 {14315,89,37,17,3}
0x2a1a {16369,186,43,11,2}
0x2a1b {496,496,22,22,7,7}
0x2a1d {7987,7987,12,12,6,6}
0x2a1e {8174,8174,25,25,2,2}
0x2a1f {5320,150,24,10,2,2,1}
0x2a21 {8177,8177,21,21}
0x2a23 {16369,157,26,12,7}
0x2a25 {1939,1939,24,7,7}
0x2a26 {5101,144,31,15,9}
0x2a27 {2032,2032,30,30,4,4}
0x2a29 {241,156,49,13,9}
0x2a2a {240,24,2,2,2}
0x2a2b {2541,2541,25,25,2,2}
0x2a2d {7126,7126,17,17,4,4}
0x2a2e {343,343,12,12,2,2}
0x2a2f {16369,63,38,11,2,2,2}
0x2a31 {751,70,18,4,4}
0x2a33 {490,490,6,6,6,6}
0x2a35 {916,916,45,45,6,6}
0x2a36 {7860,7860,15,15,4,4}
0x2a37 {14315,153,12,7,6,4,2}
0x2a39 {8176,8176,37,37,5,5}
0x2a3a {203,203,24,24,2,2}
0x2a3b {4081,111,15,15,9,5,2}
0x2a3d {16369,124,11,10,5,4,2}
0x2a3e {113,113,113,9,2,2,2}
0x2a3f {8177,8177,25,25,2,2,1,1}
0x2a41 {7860,7860,22,22}
0x2a43 {15827,282,49,6,6}
0x2a45 {1519,92,10,10,10}
0x2a46 {16369,222,22,19,9}
0x2a47 {1764,1764,14,14,5,5}
0x2a49 {5447,259,25,10,6}
0x2a4a {29,29,29,29,2}
0x2a4b {358,358,10,10,3,3}
0x2a4d {7651,7651,8,8,6,6}
0x2a4e {168,168,19,19,3,3}
0x2a4f {16369,24,24,8,7,6,2}
0x2a51 {14315,261,23,4,4}
0x2a53 {7987,7987,24,24,8,8}
0x2a55 {1002,1002,19,19,2,2}
0x2a56 {8177,8177,48,48,2,2}
0x2a57 {241,241,26,17,2,2,2}
0x2a59 {637,637,19,19,3,3}
0x2a5a {2366,2366,35,35,2,2}
0x2a5b {5447,124,31,13,9,3,2}
0x2a5d {16369,201,42,13,9,3,2}
0x2a5e {2032,140,12,10,2,2,2}
0x2a5f {6496,6496,21,21,2,2,2,2}
0x2a61 {2032,180,37,22,3}
0x2a63 {8176,8176,19,19,7,7}
0x2a65 {8177,8177,19,19,3,3}
0x2a66 {826,826,29,29,3,3}
0x2a67 {113,113,13,13,3,3,3}
0x2a69 {2526,2526,36,36,3,3}
0x2a6a {7651,7651,23,23,2,2}
0x2a6b {581,581,18,18,5,4,2}
0x2a6d {343,343,24,13,9,2,2}
0x2a6e {16369,53,21,9,7,3,2}
0x2a6f {6127,6127,7,7,7,7,2,2}
0x2a71 {1764,1764,16,16,6,6}
0x2a73 {49,49,10,10,7,3,3}
0x2a75 {5447,99,19,19,4,4,2}
0x2a76 {4431,4431,22,9,6,3,2}
0x2a77 {1350,1350,6,6,6,6,2,2}
0x2a79 {5101,90,24,11,3,3,3}
0x2a7a {4081,356,37,9,2,2,2}
0x2a7b {2621,2621,37,37,5,5,2,2}
0x2a7d {5320,5320,25,25,6,6,2,2}
0x2a7e {8177,8177,6,6,2,2,2,2}
0x2a7f {5101,94,29,8,2,2,1,1,1}
0x2a81 {6127,6127,26,26}
0x2a83 {14315,207,54,8,2}
0x2a85 {151,96,34,15,2}
0x2a86 {11797,188,19,19,2}
0x2a87 {2590,2590,21,21,2,2}
0x2a89 {5447,69,17,17,4}
0x2a8b {7651,7651,20,20,2,2}
0x2a8d {8176,8176,15,15,5,5}
0x2a8e {2541,2541,19,19,2,2}
0x2a8f {1519,81,32,8,2,2,2}
0x2a91 {1691,1691,34,19,6}
0x2a93 {2032,2032,27,27,4,4}
0x2a95 {875,875,12,12,2,2}
0x2a96 {7798,7798,33,33,2,2}
0x2a97 {16369,38,38,18,2,2,2}
0x2a99 {570,570,3,3,3,3}
0x2a9a {6127,6127,17,17,2,2}
0x2a9b {16369,175,13,10,5,5,2}
0x2a9d {190,122,43,9,9,6,2}
0x2a9e {1939,157,26,11,2,2,2}
0x2a9f {8177,8177,21,21,2,2,2,2}
0x2aa1 {14315,372,38,19,2}
0x2aa3 {1129,1129,17,17,2,2}
0x2aa5 {6118,6118,23,23,2,2}
0x2aa6 {7987,7987,16,16,2,2}
0x2aa7 {2249,109,35,17,2,2,2}
0x2aa9 {7891,7891,3,3,2,2}
0x2aaa {2,2,2,2,2,2}
0x2aab {11797,117,2,2,2,2,2}
0x2aad {5101,291,38,13,2,2,2}
0x2aae {5101,117,2,2,2,2,2}
0x2aaf {2156,2156,2,2,2,2,2,2}
0x2ab1 {8176,8176,34,34,3,3}
0x2ab3 {5447,17,17,14,3,3,2}
0x2ab5 {5447,253,34,11,2,2,2}
0x2ab6 {14315,123,35,11,2,2,2}
0x2ab7 {916,916,28,28,2,2,2,2}
0x2ab9 {1519,134,56,9,3,3,2}
0x2aba {5447,243,2,2,2,2,2}
0x2abb {3542,3542,31,31,2,2,2,2}
0x2abd {7987,7987,29,29,2,2,2,2}
0x2abe {616,616,2,2,2,2,2,2}
0x2abf {16369,217,2,2,2,2,2,2,1}
0x2ac1 {16369,259,17,13,3}
0x2ac3 {8174,8174,27,27,5,5}
0x2ac5 {7987,7987,31,31,4,4}
0x2ac6 {1008,1008,18,18,5,5}
0x2ac7 {241,156,12,12,8,5,2}
0x2ac9 {1288,1288,14,14,3,3}
0x2acb {5447,301,32,3,3,3,2}
0x2acd {854,62,38,13,3,2,2}
0x2ace {1351,311,38,10,10,10,2}
0x2acf {8177,8177,23,23,3,3,2,2}
0x2ad1 {7891,7891,11,11,7,7}
0x2ad3 {196,196,15,12,7,5,2}
0x2ad5 {49,49,10,10,2,2,2}
0x2ad6 {16369,252,40,5,2,2,2}
0x2ad7 {8176,8176,33,33,2,2,2,2}
0x2ad9 {15827,83,18,12,3,2,2}
0x2ada {5341,171,23,7,2,2,2}
0x2adb {1771,1771,22,22,2,2,2,2}
0x2add {358,358,25,25,2,2,2,2}
0x2ade {2373,2373,23,23,2,2,2,2}
0x2adf {1057,275,36,14,2,2,2,2,1}
0x2ae1 {406,406,15,15,7,7}
0x2ae3 {2032,182,32,10,4,3,2}
0x2ae5 {15827,82,26,3,3,3,2}
0x2ae6 {113,113,113,5,5,5,2}
0x2ae7 {217,217,26,26,3,3,2,2}
0x2ae9 {16369,69,26,17,8,5,2}
0x2aea {49,49,2,2,2,2,2}
0x2aeb {8176,8176,20,20,2,2,2,2}
0x2aed {1891,1891,22,22,2,2,2,2}
0x2aee {4078,4078,26,26,2,2,2,2}
0x2aef {5447,287,45,18,2,2,2,2,1}
0x2af1 {4081,153,44,7,6,4,2}
0x2af3 {8177,8177,28,28,3,3,2,2}
0x2af5 {1624,1624,17,17,2,2,2,2}
0x2af6 {1510,1510,22,22,2,2,2,2}
0x2af7 {637,55,13,9,2,2,2,2,1}
0x2af9 {8177,8177,37,37,3,3,2,2}
0x2afa {532,532,2,2,2,2,2,2}
0x2afb {16369,93,24,13,2,2,2,2,1}
0x2afd {609,609,32,17,2,2,2,2,1}
0x2afe {15827,229,2,2,2,2,2,2,1}
0x2aff {490,490,2,2,2,2,1,1,1,1}
0x2b01 {1722,1722,12,12}
0x2b03 {5447,163,31,14,7}
0x2b05 {196,126,26,6,4}
0x2b06 {16369,157,46,8,8}
0x2b07 {6127,6127,13,13,6,6}
0x2b09 {11797,93,35,10,8}
0x2b0b {1008,1008,25,25,3,3}
0x2b0d {8177,8177,24,24,2,2}
0x2b0e {1510,1510,20,20,5,5}
0x2b0f {113,113,113,15,6,5,1}
0x2b11 {5447,41,11,11,6}
0x2b13 {8177,8177,31,31,4,4}
0x2b15 {76,76,10,10,4,4}
0x2b16 {196,196,14,14,4,4}
0x2b17 {16369,287,45,18,6,3,2}
0x2b19 {7987,7987,25,25,3,3}
0x2b1a {116,116,52,52,8,8}
0x2b1b {5320,174,40,12,5,2,2}
0x2b1d {4431,4431,11,5,4,2,2}
0x2b1e {15827,229,23,15,11,4,2}
0x2b1f {7798,7798,31,31,5,5,1,1}
0x2b21 {5341,85,41,15,8}
0x2b23 {46,46,5,5,5,5}
0x2b25 {8177,8177,25,25,3,3}
0x2b26 {112,112,31,31,5,5}
0x2b27 {13321,221,24,11,5,3,3}
0x2b29 {2716,2716,23,23,3,3}
0x2b2b {5447,195,22,3,3,3,2}
0x2b2d {4081,165,31,7,7,2,2}
0x2b2e {5447,219,30,12,11,3,2}
0x2b2f {2373,2373,32,32,3,3,2,2}
0x2b31 {154,154,17,17,3,3}
0x2b33 {15827,88,24,8,3,3,3}
0x2b35 {700,156,28,9,3,2,2}
0x2b36 {4081,140,59,16,8,2,2}
0x2b37 {532,532,25,25,5,5,2,2}
0x2b39 {15827,33,31,10,3,3,3}
0x2b3a {1939,94,15,10,6,5,2}
0x2b3b {7891,7891,6,6,3,3,2,2}
0x2b3d {8174,8174,31,31,7,7,2,2}
0x2b3e {1081,1081,13,13,5,5,2,2}
0x2b3f {4081,219,45,14,3,3,1,1,1}
0x2b41 {805,90,27,11,6}
0x2b43 {916,916,8,8,5,5}
0x2b45 {3542,3542,30,30,4,4}
0x2b46 {1939,1939,12,12,4,4}
0x2b47 {14315,239,17,7,6,4,2}
0x2b49 {7651,7651,19,19,7,7}
0x2b4b {5341,80,27,19,6,3,2}
0x2b4d {16369,114,49,6,6,2,2}
0x2b4e {14315,149,50,8,4,3,2}
0x2b4f {496,496,16,16,5,5,2,2}
0x2b51 {8176,8176,35,35,5,5}
0x2b53 {28,28,14,8,8,7,2}
0x2b55 {16369,53,23,19,2,2,2}
0x2b56 {16369,86,14,5,2,2,2}
0x2b57 {8177,8177,30,30,2,2,2,2}
0x2b59 {16369,83,38,9,3,2,2}
0x2b5a {46,26,7,7,2,2,2}
0x2b5b {7798,7798,23,23,2,2,2,2}
0x2b5d {1771,1771,22,22,2,2,2,2}
0x2b5e {8176,8176,21,21,2,2,2,2}
0x2b5f {616,616,8,8,2,2,2,2,1}
0x2b61 {2541,2541,12,12,2,2}
0x2b63 {16369,52,35,7,4,2,2}
0x2b65 {2032,174,15,12,8,2,2}
0x2b66 {16369,181,36,12,7,2,2}
0x2b67 {4074,4074,14,14,4,4,2,2}
0x2b69 {1771,1771,14,14,6,2,2}
0x2b6b {6127,6127,23,23,2,2,2,2}
0x2b6d {7860,7860,2,2,2,2,2,2}
0x2b6e {8177,8177,9,9,2,2,2,2}
0x2b6f {5101,235,31,5,5,2,2,2,1}
0x2b71 {451,451,32,6,6,2,2}
0x2b73 {1008,1008,23,23,3,3,2,2}
0x2b75 {8177,8177,21,21,2,2,2,2}
0x2b76 {4078,4078,11,11,2,2,2,2}
0x2b77 {11797,84,18,18,6,2,2,2,1}
0x2b79 {6118,6118,29,29,6,6,2,2}
0x2b7a {8177,8177,32,32,2,2,2,2}
0x2b7b {16369,231,36,10,5,2,2,2,1}
0x2b7d {367,7,7,7,7,2,2,2,1}
0x2b7e {3241,3241,15,15,2,2,2,2,1}
0x2b7f {2373,2373,24,24,2,2,1,1,1,1}
0x2b81 {14315,149,23,11,9}
0x2b83 {1624,1624,17,17,3,3}
0x2b85 {6127,6127,25,25,3,3}
0x2b86 {2526,2526,11,11,5,5}
0x2b87 {751,115,22,9,5,3,1}
0x2b89 {4078,4078,18,18,4,4}
0x2b8b {241,156,17,3,3,3,2}
0x2b8d {14315,279,27,11,8,2,2}
0x2b8e {5101,305,33,15,5,5,2}
0x2b8f {7891,7891,23,23,5,5,1,1}
0x2b91 {7987,7987,21,21,7,7}
0x2b93 {113,113,113,3,3,3,3}
0x2b95 {16369,71,38,3,3,3,2}
0x2b96 {16369,157,8,8,4,3,2}
0x2b97 {70,70,3,3,3,3,2,2}
0x2b99 {616,616,32,13,3,3,3}
0x2b9b {7891,7891,23,23,3,3,2,2}
0x2b9d {496,496,29,29,3,3,2,2}
0x2b9e {6127,6127,13,13,7,7,2,2}
0x2b9f {16369,84,27,11,7,3,1,1,1}
0x2ba1 {2032,2032,28,28,5,5}
0x2ba3 {14315,193,20,20,8,5,2}
0x2ba5 {5447,70,50,6,4,3,2}
0x2ba6 {5320,228,48,5,5,3,2}
0x2ba7 {2541,2541,17,17,5,5,2,2}
0x2ba9 {1057,1057,37,19,6,6,2}
0x2bab {154,154,15,15,2,2,2,2}
0x2bad {203,203,24,24,2,2,2,2}
0x2bae {1008,1008,32,32,2,2,2,2}
0x2baf {11797,345,34,5,2,2,2,2,1}
0x2bb1 {16369,165,45,5,5,2,2}
0x2bb3 {3052,3052,16,16,3,3,2,2}
0x2bb5 {8174,8174,25,25,2,2,2,2}
0x2bb6 {8177,8177,13,13,2,2,2,2}
0x2bb7 {15827,201,31,9,6,2,2,2,1}
0x2bb9 {91,91,16,16,3,3,2,2}
0x2bba {190,190,15,15,2,2,2,2}
0x2bbb {13321,227,29,3,3,2,2,2,1}
0x2bbd {4081,59,17,13,6,2,2,2,1}
0x2bbe {16369,137,37,8,2,2,2,2,1}
0x2bbf {8176,8176,11,11,2,2,1,1,1,1}
0x2bc1 {8177,8177,30,30,8,8}
0x2bc3 {11797,56,30,14,9,3,1}
0x2bc5 {113,113,113,7,7,3,2}
0x2bc6 {3556,52,45,8,8,4,2}
0x2bc7 {896,896,23,23,4,4,1,1}
0x2bc9 {16369,47,25,16,7,3,3}
0x2bcb {7147,7147,3,3,3,3,2,2}
0x2bcd {730,730,6,6,5,5,2,2}
0x2bce {1129,1129,23,23,7,7,2,2}
0x2bcf {14315,129,33,11,8,3,1,1,1}
0x2bd1 {3241,81,20,10,9,4,2}
0x2bd3 {342,342,12,12,5,5,2,2}
0x2bd5 {8177,8177,28,28,2,2,2,2}
0x2bd6 {172,172,20,20,2,2,2,2}
0x2bd7 {16369,238,27,4,2,2,2,2,1}
0x2bd9 {112,112,16,16,6,6,2,2}
0x2bdb {5101,5101,28,13,7,2,2,2,1}
0x2bdd {5101,71,40,12,8,2,2,2,1}
0x2bde {16369,141,10,10,2,2,2,2,1}
0x2bdf {6127,6127,37,37,2,2,1,1,1,1}
0x2be1 {16369,69,39,5,5,5,1}
0x2be3 {7147,7147,29,29,5,5,1,1}
0x2be5 {2156,2156,11,11,3,3,2,2}
0x2be6 {8177,8177,5,5,5,5,2,2}
0x2be7 {1006,158,22,13,9,3,1,1,1}
0x2be9 {6127,6127,16,16,5,5,2,2}
0x2beb {16369,187,22,8,2,2,2,2,1}
0x2bed {2249,85,33,10,8,2,2,2,1}
0x2bee {4081,177,27,11,2,2,2,2,1}
0x2bef {1246,1246,27,27,2,2,1,1,1,1}
0x2bf1 {8174,8174,39,39,5,5,1,1}
0x2bf3 {5447,79,16,6,6,3,1,1,1}
0x2bf5 {1519,143,24,14,2,2,2,2,1}
0x2bf6 {5101,115,38,16,2,2,2,2,1}
0x2bf7 {7651,7651,16,16,2,2,1,1,1,1}
0x2bf9 {5447,155,45,20,3,3,1,1,1}
0x2bfa {41,41,2,2,2,2,2,2,1}
0x2bfb {172,172,13,13,2,2,1,1,1,1}
0x2bfd {8177,8177,10,10,2,2,1,1,1,1}
0x2bfe {1722,1722,2,2,2,2,1,1,1,1}
0x2bff {1939,193,2,2,1,1,1,1,1,1,1}
0x2c01 {16369,111,47}
0x2c03 {112,112,50,50}
0x2c05 {63,63,4,4}
0x2c06 {122,122,11,11}
0x2c07 {2032,114,28,11,1}
0x2c09 {862,862,26,26}
0x2c0b {113,113,113,3,3}
0x2c0d {301,71,24,2,2}
0x2c0e {1519,285,9,7,4}
0x2c0f {1764,1764,14,14,1,1}
0x2c11 {8177,8177,31,31}
0x2c13 {14315,78,19,8,4}
0x2c15 {1519,153,40,6,4}
0x2c16 {5447,157,29,11,4}
0x2c17 {110,110,21,21,3,3}
0x2c19 {16369,77,37,14,3}
0x2c1b {1891,1891,25,25,2,2}
0x2c1d {7860,7860,11,11,2,2}
0x2c1e {916,916,20,20,6,6}
0x2c1f {16369,238,22,9,1,1,1}
0x2c21 {1008,1008,26,26}
0x2c23 {11797,14,14,14,5}
0x2c25 {5101,5101,41,18,4}
0x2c26 {5101,130,12,12,5}
0x2c27 {8177,8177,15,15,5,5}
0x2c29 {1939,1939,13,5,4}
0x2c2b {7606,7606,26,26,3,3}
0x2c2d {1510,1510,36,36,2,2}
0x2c2e {8176,8176,27,27,4,4}
0x2c2f {5341,206,33,5,5,3,1}
0x2c31 {571,571,35,11,11}
0x2c33 {8177,8177,9,9,5,5}
0x2c35 {570,570,28,28,2,2}
0x2c36 {1771,1771,14,14,2,2}
0x2c37 {113,113,38,17,5,2,1}
0x2c39 {8177,8177,23,23,5,5}
0x2c3b {14315,95,45,10,7,2,1}
0x2c3d {15827,282,46,6,5,2,1}
0x2c3e {5447,106,26,13,6,5,1}
0x2c3f {196,196,8,8,1,1,1,1}
0x2c41 {1891,1891,37,37}
0x2c43 {5447,234,22,6,6}
0x2c45 {5447,224,4,4,4}
0x2c46 {106,106,13,13,7}
0x2c47 {7860,7860,24,24,9,9}
0x2c49 {14315,205,35,9,4}
0x2c4b {7147,7147,24,24,3,3}
0x2c4d {8174,8174,10,10,4,4}
0x2c4e {8177,8177,4,4,4,4}
0x2c4f {11797,164,47,12,4,4,1}
0x2c51 {16369,251,11,11,4}
0x2c53 {154,154,4,4,4,4}
0x2c55 {8177,8177,27,27,4,4}
0x2c56 {1008,1008,20,20,4,4}
0x2c57 {16369,148,21,8,8,3,2}
0x2c59 {496,496,4,4,4,4}
0x2c5b {5101,146,11,11,4,2,2}
0x2c5d {1519,288,4,4,4,2,2}
0x2c5e {3556,230,36,14,4,4,2}
0x2c5f {8177,8177,32,32,4,4,1,1}
0x2c61 {15827,195,54,10,7}
0x2c63 {2653,2653,19,19,4,4}
0x2c65 {2032,2032,27,27,4,4}
0x2c66 {7891,7891,6,6,6,6}
0x2c67 {91,91,8,8,7,5,1}
0x2c69 {7651,7651,35,35,4,4}
0x2c6b {1351,225,44,11,6,2,2}
0x2c6d {15827,345,30,2,2,2,2}
0x2c6e {16369,141,41,5,5,2,2}
0x2c6f {8174,8174,11,11,5,5,1,1}
0x2c71 {3542,3542,30,30,4,4}
0x2c73 {16369,157,27,9,4,3,1}
0x2c75 {16369,97,4,4,4,2,2}
0x2c76 {1771,163,22,21,4,2,2}
0x2c77 {1939,1939,26,26,5,5,1,1}
0x2c79 {2032,182,40,14,7,5,1}
0x2c7b {112,112,31,31,5,5,1,1}
0x2c7d {420,420,12,12,4,4,1,1}
0x2c7e {6118,6118,17,17,4,4,1,1}
0x2c7f {16369,57,57,11,1,1,1,1,1}
0x2c81 {8174,8174,28,28}
0x2c83 {14315,145,7,7,7}
0x2c85 {2032,56,36,17,5}
0x2c87 {8177,8177,11,11,5,5}
0x2c89 {5447,57,57,10,6}
0x2c8b {2032,2032,37,37,3,3}
0x2c8d {7891,7891,14,14,5,5}
0x2c8e {3542,3542,32,32,4,4}
0x2c8f {14315,145,29,7,5,4,1}
0x2c91 {5447,271,32,14,6}
0x2c93 {1081,1081,9,9,3,3}
0x2c95 {496,496,13,13,3,3}
0x2c96 {8177,8177,23,23,3,3}
0x2c97 {1351,75,42,3,3,3,3}
0x2c99 {637,637,20,20,3,3}
0x2c9b {2249,134,5,5,5,3,3}
0x2c9d {5447,145,46,12,4,3,3}
0x2c9e {181,116,41,17,7,4,3}
0x2c9f {1226,1226,22,22,6,6,1,1}
0x2ca1 {16,16,6,6,6}
0x2ca3 {1414,1414,26,26,5,5}
0x2ca5 {8177,8177,19,19,3,3}
0x2ca6 {52,52,20,20,6,6}
0x2ca7 {16369,353,20,6,5,3,3}
0x2ca9 {7860,7860,21,21,3,3}
0x2cab {113,113,31,3,3,3,2}
0x2cad {3556,166,26,22,7,2,2}
0x2cae {5341,233,11,11,8,3,2}
0x2caf {424,424,34,34,3,3,2,2}
0x2cb1 {8177,8177,33,33,4,4}
0x2cb3 {241,156,32,3,3,3,3}
0x2cb5 {1176,8,8,8,4,2,2}
0x2cb6 {15827,114,41,18,3,2,2}
0x2cb7 {1008,1008,23,23,3,3,2,2}
0x2cb9 {2249,224,19,3,3,3,3}
0x2cbb {8177,8177,3,3,3,3,2,2}
0x2cbd {1006,1006,16,16,3,3,2,2}
0x2cbe {301,301,23,23,7,7,2,2}
0x2cbf {16369,419,35,10,9,3,1,1,1}
0x2cc1 {1939,157,24,16,3}
0x2cc3 {6127,6127,20,20,6,6}
0x2cc5 {406,406,4,4,4,4}
0x2cc7 {16369,363,55,6,6,6,1}
0x2cc9 {8177,8177,41,41,3,3}
0x2ccb {16369,132,46,3,3,3,3}
0x2ccd {49,49,22,15,3,2,2}
0x2cce {16369,83,50,13,4,4,3}
0x2ccf {112,112,22,22,3,3,1,1}
0x2cd1 {496,496,25,25,6,6}
0x2cd3 {16369,99,64,10,4,4,3}
0x2cd5 {5447,322,31,9,3,2,2}
0x2cd6 {4081,134,18,9,7,2,2}
0x2cd7 {2373,2373,38,38,4,4,2,2}
0x2cd9 {451,296,25,12,3,2,2}
0x2cdb {4078,4078,16,16,2,2,2,2}
0x2cdd {2541,2541,7,7,2,2,2,2}
0x2cde {7860,7860,16,16,5,5,2,2}
0x2cdf {1519,312,38,12,10,5,1,1,1}
0x2ce1 {8177,8177,15,15,5,5}
0x2ce3 {141,141,22,9,4,3,1}
0x2ce5 {5447,23,19,3,3,3,3}
0x2ce6 {105,105,10,10,7,4,3}
0x2ce7 {6118,6118,32,32,3,3,1,1}
0x2ce9 {49,49,4,4,4,4,3}
0x2ceb {420,420,12,12,3,3,2,2}
0x2ced {1008,1008,21,21,2,2,2,2}
0x2cee {916,916,10,10,4,4,2,2}
0x2cef {16369,209,21,9,6,3,1,1,1}
0x2cf1 {14315,215,9,9,6,5,1}
0x2cf3 {8176,8176,21,21,3,3,1,1}
0x2cf5 {1939,1939,22,22,4,4,2,2}
0x2cf6 {8174,8174,16,16,4,4,2,2}
0x2cf7 {451,296,16,13,8,3,1,1,1}
0x2cf9 {666,666,20,20,3,3,1,1}
0x2cfb {2590,122,19,16,8,3,1,1,1}
0x2cfd {5341,85,52,17,4,4,1,1,1}
0x2cfe {5447,217,26,11,4,4,1,1,1}
0x2cff {7651,7651,33,33,1,1,1,1,1,1}
0x2d01 {8177,8177,25,25}
0x2d03 {616,66,12,9,7}
0x2d05 {15827,126,44,14,4}
0x2d07 {1722,1722,8,8,6,6}
0x2d09 {5447,36,36,5,5}
0x2d0b {7891,7891,11,11,5,5}
0x2d0d {5320,5320,24,24,2,2}
0x2d0e {8177,8177,31,31,5,5}
0x2d0f {16369,64,20,8,7,5,1}
0x2d11 {1519,113,24,7,7}
0x2d13 {156,156,23,23,4,4}
0x2d15 {7891,7891,21,21,4,4}
0x2d16 {22,22,6,6,4,4}
0x2d17 {14315,235,35,17,8,4,2}
0x2d19 {8174,8174,32,32,5,5}
0x2d1b {616,118,10,10,4,2,2}
0x2d1d {16369,36,25,5,4,2,2}
0x2d1e {16369,132,64,11,5,4,2}
0x2d1f {6127,6127,40,40,5,5,1,1}
0x2d21 {16369,75,31,7,6}
0x2d23 {203,203,24,24,6,6}
0x2d25 {4078,4078,35,35,3,3}
0x2d27 {4081,173,25,6,6,4,3}
0x2d29 {3052,3052,16,16,4,4}
0x2d2b {1176,152,12,8,6,3,2}
0x2d2d {5101,5101,38,20,3,2,2}
0x2d2e {3241,156,25,22,4,4,2}
0x2d2f {896,896,25,25,6,6,2,2}
0x2d31 {496,496,18,18,4,4}
0x2d33 {113,113,113,6,4,4,3}
0x2d35 {4081,263,50,18,4,2,2}
0x2d36 {1939,256,42,17,3,2,2}
0x2d37 {8177,8177,10,10,4,4,2,2}
0x2d39 {14315,75,49,7,4,4,3}
0x2d3b {862,862,21,21,4,4,2,2}
0x2d3d {91,91,22,22,4,4,2,2}
0x2d3e {1624,1624,24,24,4,4,2,2}
0x2d3f {343,343,24,7,4,4,1,1,1}
0x2d41 {5341,47,31,19,6}
0x2d43 {4078,4078,30,30,5,5}
0x2d45 {6127,6127,5,5,4,4}
0x2d47 {5447,127,17,5,5,4,2}
0x2d49 {1008,1008,5,5,5,5}
0x2d4b {112,112,25,8,8,3,2}
0x2d4d {15827,231,39,11,9,2,2}
0x2d4e {5101,5101,25,12,4,3,2}
0x2d4f {8177,8177,43,43,5,5,2,2}
0x2d51 {301,301,5,5,5,5}
0x2d53 {5447,398,24,12,7,5,2}
0x2d55 {451,451,32,14,2,2,2}
0x2d56 {113,113,113,15,2,2,2}
0x2d57 {46,46,10,10,2,2,2,2}
0x2d59 {25,12,12,12,3,2,2}
0x2d5b {7891,7891,27,27,2,2,2,2}
0x2d5d {8174,8174,36,36,2,2,2,2}
0x2d5e {6127,6127,24,24,2,2,2,2}
0x2d5f {1939,151,19,6,2,2,2,2,1}
0x2d61 {3034,3034,38,38,2,2}
0x2d63 {113,113,113,7,4,2,2}
0x2d65 {581,581,8,8,4,2,2}
0x2d67 {7651,7651,9,9,7,7,2,2}
0x2d69 {16369,397,29,5,4,2,2}
0x2d6b {196,196,24,24,2,2,2,2}
0x2d6d {8177,8177,2,2,2,2,2,2}
0x2d6e {854,854,8,8,2,2,2,2}
0x2d6f {241,241,32,5,5,2,2,2,1}
0x2d71 {916,10,10,10,6,2,2}
0x2d73 {1771,1771,26,26,3,3,2,2}
0x2d75 {8176,8176,35,35,2,2,2,2}
0x2d76 {8177,8177,31,31,2,2,2,2}
0x2d77 {5341,69,24,13,7,2,2,2,1}
0x2d79 {8177,8177,27,27,4,4,2,2}
0x2d7b {5447,110,42,10,7,2,2,2,1}
0x2d7d {2032,120,20,8,6,2,2,2,1}
0x2d7e {451,296,22,10,2,2,2,2,1}
0x2d7f {7126,7126,31,31,2,2,1,1,1,1}
0x2d81 {2590,150,36,2,2}
0x2d83 {7651,7651,16,16,2,2}
0x2d85 {7860,7860,21,21,2,2}
0x2d87 {16369,111,47,10,6,2,1}
0x2d89 {7987,7987,32,32,4,4}
0x2d8b {16369,225,22,19,4,2,2}
0x2d8d {14315,180,33,2,2,2,2}
0x2d8e {5447,293,34,15,4,2,2}
0x2d8f {1006,1006,34,34,6,6,1,1}
0x2d91 {2590,2590,6,6,6,6}
0x2d93 {259,53,24,8,8,3,3}
0x2d95 {16369,136,21,16,9,2,2}
0x2d97 {2541,2541,27,27,3,3,2,2}
0x2d99 {5447,236,42,11,3,2,2}
0x2d9b {112,112,16,16,2,2,2,2}
0x2d9d {1891,1891,20,20,2,2,2,2}
