0x8000 {}
0x8321 {13004,13004,33,33}
0x8322 {4665,4665,40,40}
0x8323 {16367,499,62,10,10}
0x8324 {2030,2030,10,10}
0x8325 {65519,45,43,14,10}
0x8326 {57321,176,89,10,8}
0x8327 {1007,1007,47,47,7,7}
0x8328 {10219,10219,32,32}
0x8329 {65519,401,39,20,10}
0x832a {16367,526,43,19,8}
0x832b {32750,32750,49,49,7,7}
0x832c {57321,135,66,21,6}
0x832d {299,299,59,59,8,8}
0x832e {32748,32748,9,9,9,9}
0x832f {21829,619,85,29,7,5,1}
0x8330 {4744,4744,33,33}
0x8331 {110,110,29,15,9}
0x8332 {4079,48,48,26,14}
0x8333 {32751,32751,77,77,7,7}
0x8334 {1349,348,42,26,11}
0x8335 {10906,10906,47,47,7,7}
0x8336 {7145,7145,53,53,10,10}
0x8337 {4079,4079,77,30,11,6,1}
0x8338 {16367,112,41,15,15}
0x8339 {32369,32369,61,61,7,7}
0x833a {10906,10906,29,29,8,8}
0x833b {201,201,22,22,7,7,1}
0x833c {1007,1007,24,24,9,9}
0x833d {13091,198,36,11,11,7,1}
0x833e {1269,1269,46,34,12,6,1}
0x833f {2588,2588,32,32,1,1,1,1}
0x8341 {1127,1127,15,15}
0x8342 {10694,10694,36,36}
0x8343 {755,498,67,7,7}
0x8344 {26,26,12,12}
0x8345 {65519,329,69,15,9}
0x8346 {365,365,37,12,4}
0x8347 {15732,15732,20,20,7,7}
0x8348 {24548,24548,53,53}
0x8349 {6494,90,24,16,10}
0x834a {63441,293,27,13,9}
0x834b {1889,1889,36,36,7,7}
0x834c {21467,648,23,9,9}
0x834d {31666,31666,55,55,8,8}
0x834e {32751,32751,9,9,3,3}
0x834f {3050,526,54,7,7,7,1}
0x8350 {9749,9749,45,45}
0x8351 {13091,651,89,23,8}
0x8352 {57321,197,44,13,9}
0x8353 {3050,3050,32,32,11,11}
0x8354 {5099,5099,29,18,12}
0x8355 {32751,32751,16,16,8,8}
0x8356 {8168,8168,20,20,12,12}
0x8357 {13091,331,52,24,16,4,2}
0x8358 {4079,93,51,30,13}
0x8359 {3540,3540,40,40,9,9}
0x835a {12266,12266,22,22,8,8}
0x835b {63441,221,16,16,16,2,2}
0x835c {32750,32750,25,25,9,9}
0x835d {16367,391,23,23,12,2,2}
0x835e {7985,290,88,9,9,9,2}
0x835f {1041,1041,28,28,6,6,1,1}
0x8360 {70,70,28,28}
0x8361 {65519,213,57,30,11}
0x8362 {5099,409,59,13,12}
0x8363 {439,439,46,46,9,9}
0x8364 {13091,254,67,34,3}
0x8365 {728,728,23,23,8,8}
0x8366 {1007,1007,33,33,7,7}
0x8367 {57321,181,7,7,7,7,1}
0x8368 {2651,128,29,25,11}
0x8369 {32751,32751,45,45,9,9}
0x836a {1244,1244,46,46,7,7}
0x836b {16367,505,39,22,6,2,2}
0x836c {24557,24557,35,35,3,3}
0x836d {4079,416,76,2,2,2,2}
0x836e {63441,891,50,19,9,2,2}
0x836f {10906,10906,37,37,7,7,1,1}
0x8370 {3050,288,38,22,12}
0x8371 {32750,32750,60,60,12,12}
0x8372 {32751,32751,39,39,10,10}
0x8373 {21467,883,56,27,8,8,1}
0x8374 {348,348,50,50,11,11}
0x8375 {2154,2154,31,22,7,2,2}
0x8376 {63441,467,64,27,14,2,2}
0x8377 {24557,24557,75,75,7,7,1,1}
0x8378 {32751,32751,39,39,10,10}
0x8379 {365,365,114,9,9,7,1}
0x837a {13091,326,84,25,9,6,2}
0x837b {30644,30644,35,35,11,11,1,1}
0x837c {64881,438,54,14,6,6,1}
0x837d {4079,4079,36,36,10,10,1,1}
0x837e {6494,6494,29,29,11,11,1,1}
0x837f {21829,245,46,17,1,1,1,1,1}
0x8381 {10214,10214,36,36}
0x8382 {24557,24557,27,27}
0x8383 {57321,179,76,37,1}
0x8384 {32748,32748,26,26}
0x8385 {16367,112,47,23,11}
0x8386 {239,239,77,20,8}
0x8387 {1007,1007,26,26,1,1}
0x8388 {32751,32751,47,47}
0x8389 {239,154,13,13,13}
0x838a {239,74,28,12,8}
0x838b {10652,10652,39,39,8,8}
0x838c {494,494,46,11,6}
0x838d {10219,10219,25,25,8,8}
0x838e {3890,3890,49,49,8,8}
0x838f {239,154,66,29,1,1,1}
0x8390 {8174,8174,48,48}
0x8391 {7145,323,13,13,13}
0x8392 {19669,19669,47,25,12}
0x8393 {32751,32751,39,39,8,8}
0x8394 {57321,641,76,31,6}
0x8395 {10524,10524,44,44,7,7}
0x8396 {1006,1006,52,52,10,10}
0x8397 {16367,366,33,12,9,3,1}
0x8398 {59039,307,52,27,10}
0x8399 {698,698,43,43,9,9}
0x839a {2216,2216,36,36,6,6}
0x839b {21467,395,22,22,8,8,1}
0x839c {32751,32751,22,22,10,10}
0x839d {57321,347,43,18,7,7,1}
0x839e {16367,222,37,20,9,3,1}
0x839f {10214,10214,58,58,1,1,1,1}
0x83a1 {47507,271,45,24,7}
0x83a2 {63441,277,37,10,10}
0x83a3 {10906,10906,50,50,8,8}
0x83a4 {21467,342,36,18,10}
0x83a5 {32751,32751,28,28,9,9}
0x83a6 {6116,6116,35,35,3,3}
0x83a7 {57321,314,61,13,13,3,1}
0x83a8 {47507,397,24,24,15}
0x83a9 {2712,2712,21,21,8,8}
0x83aa {1889,1889,36,36,2,2}
0x83ab {63441,224,43,18,14,6,2}
0x83ac {8874,8874,44,44,4,4}
0x83ad {57321,545,22,22,6,2,2}
0x83ae {7145,371,32,10,8,3,2}
0x83af {7889,7889,29,29,10,10,1,1}
0x83b0 {21467,181,97,28,6}
0x83b1 {27543,27543,67,67,8,8}
0x83b2 {32750,32750,48,48,5,5}
0x83b3 {44,44,11,11,7,7,1}
0x83b4 {24557,24557,28,28,6,6}
0x83b5 {65519,228,61,13,12,2,2}
0x83b6 {65519,510,63,18,8,2,2}
0x83b7 {3540,3540,14,14,8,8,1,1}
0x83b8 {16364,16364,50,50,6,6}
0x83b9 {4079,48,38,17,8,7,1}
0x83ba {1769,1769,39,39,8,3,2}
0x83bb {32751,32751,33,33,6,6,1,1}
0x83bc {65519,329,87,10,10,7,1}
0x83bd {110,110,8,8,8,8,1,1}
0x83be {32751,32751,21,21,9,9,1,1}
0x83bf {21829,51,51,27,1,1,1,1,1}
0x83c1 {65519,280,41,31,1}
0x83c2 {9255,284,76,19,6}
0x83c3 {24557,24557,20,20,1,1}
0x83c4 {47507,424,47,31,12}
0x83c5 {1174,1174,40,40,7,7}
0x83c6 {1517,1517,53,53,11,11}
0x83c7 {3839,1012,19,19,1,1,1}
0x83c8 {57321,304,57,13,10}
0x83c9 {32751,32751,19,19,9,9}
0x83ca {23606,23606,9,9,9,9}
0x83cb {1269,1269,70,10,9,3,1}
0x83cc {325,325,62,62,9,9}
0x83cd {8174,562,15,15,9,7,1}
0x83ce {7649,333,67,21,13,3,1}
0x83cf {5064,5064,44,44,1,1,1,1}
0x83d0 {569,569,49,15,14}
0x83d1 {24548,24548,26,26,8,8}
0x83d2 {4079,4079,71,71,13,13}
0x83d3 {614,614,36,12,10,3,1}
0x83d4 {32750,32750,19,19,12,12}
0x83d5 {63441,453,77,8,8,4,2}
0x83d6 {365,365,114,38,11,4,2}
0x83d7 {9749,9749,33,33,10,10,1,1}
0x83d8 {236,236,44,44,11,11}
0x83d9 {63441,483,83,23,14,6,1}
0x83da {21467,331,26,21,6,6,2}
0x83db {698,698,22,22,7,7,1,1}
0x83dc {239,239,67,12,10,10,1}
0x83dd {4583,4583,29,29,9,9,1,1}
0x83de {404,404,32,32,9,9,1,1}
0x83df {42971,373,61,23,1,1,1,1,1}
0x83e0 {365,365,114,24,1}
0x83e1 {325,325,35,35,1,1}
0x83e2 {28628,28628,36,36,10,10}
0x83e3 {63441,553,68,25,1,1,1}
0x83e4 {32751,32751,35,35,11,11}
0x83e5 {4079,187,60,31,9,7,1}
0x83e6 {614,614,52,12,12,5,1}
0x83e7 {2030,2030,35,35,1,1,1,1}
0x83e8 {31666,31666,34,34,10,10}
0x83e9 {42971,301,48,24,8,5,1}
0x83ea {239,154,29,13,2,2,2}
0x83eb {803,803,61,61,8,8,1,1}
0x83ec {63441,384,57,21,10,4,1}
0x83ed {16364,16364,49,49,8,8,1,1}
0x83ee {7649,7649,41,41,10,10,1,1}
0x83ef {677,677,20,20,1,1,1,1,1}
0x83f0 {32369,32369,75,75,1,1}
0x83f1 {2539,2539,71,30,1,1,1}
0x83f2 {8174,262,52,6,6,6,1}
0x83f3 {32748,32748,31,31,1,1,1,1}
0x83f4 {57321,237,47,6,6,6,1}
0x83f5 {7649,7649,35,35,6,6,1,1}
0x83f6 {4510,4510,25,25,6,6,1,1}
0x83f7 {21829,499,77,22,1,1,1,1,1}
0x83f8 {65519,236,59,13,1,1,1}
0x83f9 {238,238,38,38,1,1,1,1}
0x83fa {32751,32751,61,61,2,2,1,1}
0x83fb {47507,280,69,31,1,1,1,1,1}
0x83fc {824,824,32,32,1,1,1,1}
0x83fd {13091,325,43,18,1,1,1,1,1}
0x83fe {9255,347,55,25,1,1,1,1,1}
0x83ff {75,75,1,1,1,1,1,1,1,1}
0x8401 {3890,3890}
0x8402 {32751,32751}
0x8403 {21829,95,84}
0x8404 {1720,1720}
0x8405 {3839,1012,55}
0x8406 {65519,444,30}
0x8407 {3794,3794,40,40}
0x8408 {32751,32751}
0x8409 {16367,37,13}
0x840a {4353,423,28}
0x840b {32748,32748,71,71}
0x840c {57321,115,81}
0x840d {32751,32751,47,47}
0x840e {110,110,48,48}
0x840f {3239,3239,32,10,1}
0x8410 {94,94}
0x8411 {63441,530,88}
0x8412 {10652,100,33}
0x8413 {4665,4665,32,32}
0x8414 {7145,208,86}
0x8415 {356,356,23,23}
0x8416 {27543,27543,22,22}
0x8417 {64881,459,64,14,10}
0x8418 {64881,323,51}
0x8419 {1349,1349,45,45}
0x841a {31988,31988,36,36}
0x841b {42971,715,94,25,13}
0x841c {914,914,26,26}
0x841d {21829,107,53,32,15}
0x841e {4079,133,54,37,10}
0x841f {10906,10906,69,69,1,1}
0x8421 {69,69,5}
0x8422 {57321,585,34}
0x8423 {3050,3050,60,60}
0x8424 {16367,738,16}
0x8425 {4665,4665,47,47}
0x8426 {15732,15732,51,51}
0x8427 {64881,219,55,24,9}
0x8428 {18429,370,40}
0x8429 {30644,30644,39,39}
0x842a {24557,24557,67,67}
0x842b {63441,221,104,30,12}
0x842c {10214,10214,38,38}
0x842d {23606,366,73,13,7}
0x842e {1349,1349,49,20,6}
0x842f {236,236,21,21,5,5}
0x8430 {65519,414,5}
0x8431 {7649,7649,5,5}
0x8432 {31666,31666,31,31}
0x8433 {64881,401,59,25,5}
0x8434 {32751,32751,39,39}
0x8435 {404,404,27,27,5}
0x8436 {1055,1055,18,18,15}
0x8437 {16360,16360,37,37,6,6}
0x8438 {236,236,44,44}
0x8439 {3890,156,36,12,5}
0x843a {1349,309,22,14,14}
0x843b {4665,4665,41,41,6,6}
0x843c {21829,387,88,26,9}
0x843d {10906,10906,14,14,11,11}
0x843e {4079,4079,39,39,5,5}
0x843f {365,365,114,27,1,1,1}
0x8441 {42971,688,51}
0x8442 {64881,71,44}
0x8443 {30689,30689,55,55}
0x8444 {64881,629,37}
0x8445 {32750,32750,20,20}
0x8446 {12266,12266,47,47}
0x8447 {57321,401,42,20,5}
0x8448 {449,449,30}
0x8449 {32751,32751,59,59}
0x844a {698,698,24,24}
0x844b {13091,666,13,13,10}
0x844c {32751,32751,66,66}
0x844d {439,439,42,25,10}
0x844e {21829,159,75,20,7}
0x844f {24548,24548,23,23,5,5}
0x8450 {7649,465,80}
0x8451 {2504,2504,25,25}
0x8452 {10219,10219,19,19}
0x8453 {23606,568,73,23,10}
0x8454 {8174,8174,25,25}
0x8455 {755,498,41,18,10}
0x8456 {63441,413,31,24,6}
0x8457 {439,439,56,56,5,5}
0x8458 {32751,32751,47,47}
0x8459 {7145,527,50,29,12}
0x845a {47507,547,34,24,12}
0x845b {4510,4510,55,55,6,6}
0x845c {57321,701,61,26,14}
0x845d {7145,7145,49,49,6,6}
0x845e {32748,32748,32,32,9,9}
0x845f {65519,89,70,25,9,5,1}
0x8461 {1517,1517,75,75}
0x8462 {12248,12248,39,39}
0x8463 {299,299,62,25,5}
0x8464 {803,803,27,27}
0x8465 {5099,69,47,20,9}
0x8466 {7985,176,29,11,11}
0x8467 {32750,32750,45,45,5,5}
0x8468 {32750,32750,27,27}
0x8469 {57321,239,34,21,13}
0x846a {65519,665,66,7,7}
0x846b {24557,24557,41,41,7,7}
0x846c {494,494,36,28,9}
0x846d {28628,28628,45,45,5,5}
0x846e {4665,4665,50,50,5,5}
0x846f {65519,737,51,5,5,5,1}
0x8470 {5318,5318,41,41}
0x8471 {65519,493,42,30,5}
0x8472 {21467,416,42,24,5}
0x8473 {4324,4324,34,34,5,5}
0x8474 {13091,267,32,18,12}
0x8475 {46,46,46,46,6,6}
0x8476 {10214,10214,27,27,9,9}
0x8477 {16367,250,53,29,15,5,1}
0x8478 {65519,299,32,32,14}
0x8479 {1004,1004,20,20,12,12}
0x847a {9749,9749,41,41,14,14}
0x847b {7985,515,91,21,5,5,1}
0x847c {32748,32748,31,31,5,5}
0x847d {65519,527,47,9,6,5,1}
0x847e {3554,280,30,25,16,9,1}
0x847f {1007,1007,36,36,1,1,1,1}
0x8481 {63441,416,33}
0x8482 {16367,229,72}
0x8483 {32748,32748,71,71}
0x8484 {1349,152,8}
0x8485 {3554,3554,20,20}
0x8486 {238,238,112,112}
0x8487 {239,239,69,29,10}
0x8488 {63441,279,12}
0x8489 {32750,32750,25,25}
0x848a {32751,32751,14,14}
0x848b {194,194,15,8,8}
0x848c {356,356,27,27}
0x848d {14306,158,48,20,7}
0x848e {7985,353,44,17,7}
0x848f {32751,32751,29,29,7,7}
0x8490 {374,374,55}
0x8491 {1041,1041,18,18}
0x8492 {32748,32748,42,42}
0x8493 {57321,284,50,20,12}
0x8494 {9749,9749,28,28}
0x8495 {64881,369,51,19,10}
0x8496 {239,67,27,19,3}
0x8497 {6494,6494,32,32,9,9}
0x8498 {28642,28642,25,25}
0x8499 {5099,559,50,30,10}
0x849a {57321,465,73,22,14}
0x849b {32751,32751,29,29,8,8}
0x849c {65519,193,97,11,11}
0x849d {696,696,17,17,12,12}
0x849e {24557,24557,19,19,13,13}
0x849f {21467,447,77,19,9,5,1}
0x84a1 {24548,24548,55,55}
0x84a2 {1769,1769,20,20}
0x84a3 {55319,255,51,14,6}
0x84a4 {32750,32750,8,8}
0x84a5 {63441,153,27,8,5}
0x84a6 {16367,274,43,29,14}
0x84a7 {1041,1041,32,32,6,6}
0x84a8 {24557,24557,49,49}
0x84a9 {57321,487,73,24,9}
0x84aa {4079,4079,50,16,2}
0x84ab {10214,10214,47,47,6,6}
0x84ac {21829,465,48,22,8}
0x84ad {1007,1007,38,38,8,8}
0x84ae {7096,7096,32,32,8,8}
0x84af {4076,480,72,5,5,5,2}
0x84b0 {32748,32748,30,30}
0x84b1 {1349,231,88,22,5}
0x84b2 {1349,309,51,5,5}
0x84b3 {24557,24557,20,20,5,5}
0x84b4 {1769,1769,23,23,3}
0x84b5 {10214,10214,59,59,5,5}
0x84b6 {32751,32751,67,67,3,3}
0x84b7 {63441,199,109,25,14,5,3}
0x84b8 {63441,385,88,12,9}
0x84b9 {47,47,47,47,11,11}
0x84ba {170,170,5,5,5,5}
0x84bb {13091,198,71,19,8,3,3}
0x84bc {325,325,60,60,9,9}
0x84bd {749,749,13,13,5,5,3}
0x84be {65519,426,77,26,14,5,2}
0x84bf {236,236,18,18,6,6,1,1}
0x84c1 {1007,1007,21,21}
0x84c2 {31666,31666,44,44}
0x84c3 {16367,316,90,23,8}
0x84c4 {1508,1508,20,20}
0x84c5 {65519,558,94,25,13}
0x84c6 {55319,295,42,16,13}
0x84c7 {32748,32748,49,49,9,9}
0x84c8 {15224,15224,31,31}
0x84c9 {19669,19669,47,28,10}
0x84ca {16367,277,43,15,7}
0x84cb {495,495,40,40,6,6}
0x84cc {239,52,52,12,4}
0x84cd {23606,23606,35,35,10,10}
0x84ce {6461,6461,23,23,8,8}
0x84cf {494,120,54,14,10,5,1}
0x84d0 {32369,32369,62,62}
0x84d1 {3050,588,20,10,5}
0x84d2 {65519,278,90,19,11}
0x84d3 {238,238,112,112,9,9}
0x84d4 {21467,595,51,11,11}
0x84d5 {4583,4583,38,38,6,6}
0x84d6 {404,404,13,13,13,13}
0x84d7 {65519,190,67,4,4,4,4}
0x84d8 {5339,73,65,25,16}
0x84d9 {1804,1804,58,58,11,11}
0x84da {32751,32751,88,88,10,10}
0x84db {1349,234,45,32,14,6,3}
0x84dc {3554,3554,43,43,8,8}
0x84dd {57321,78,78,16,9,8,3}
0x84de {63441,358,41,8,8,6,3}
0x84df {24557,24557,68,68,13,13,1,1}
0x84e1 {65519,234,22,22,9}
0x84e2 {65519,216,67,12,7}
0x84e3 {6461,6461,38,38,9,9}
0x84e4 {4079,75,47,22,8}
0x84e5 {28628,28628,52,52,5,5}
0x84e6 {1007,1007,13,13,11,11}
0x84e7 {1937,1937,40,14,9,8,1}
0x84e8 {2539,2539,50,31,9}
0x84e9 {24557,24557,35,35,5,5}
0x84ea {16364,16364,52,52,5,5}
0x84eb {64881,134,61,25,6,5,5}
0x84ec {4079,4079,30,30,8,8}
0x84ed {64881,21,21,21,10,5,3}
0x84ee {494,494,43,26,11,3,3}
0x84ef {32750,32750,59,59,5,5,1,1}
0x84f0 {21829,543,49,28,14}
0x84f1 {28642,28642,31,31,9,9}
0x84f2 {7145,7145,47,47,10,10}
0x84f3 {65519,411,58,11,11,6,1}
0x84f4 {4556,4556,38,38,8,8}
0x84f5 {16367,249,40,27,9,6,5}
0x84f6 {4353,153,58,16,5,5,3}
0x84f7 {3239,3239,40,40,8,8,1,1}
0x84f8 {4583,4583,45,45,5,5}
0x84f9 {65519,391,74,8,8,8,1}
0x84fa {418,418,29,5,5,5,2}
0x84fb {728,728,24,24,6,6,1,1}
0x84fc {1055,273,88,25,8,8,1}
0x84fd {1889,1889,29,29,5,5,1,1}
0x84fe {3554,3554,23,23,10,10,1,1}
0x84ff {57321,46,46,27,1,1,1,1,1}
0x8501 {21829,155,36}
0x8502 {64881,280,28}
0x8503 {236,236,53,53}
0x8504 {365,365,114}
0x8505 {320,320,21,21}
0x8506 {4079,4079,75,75}
0x8507 {439,439,21,8,8}
0x8508 {21829,215,69}
0x8509 {30689,30689,26,26}
0x850a {7604,7604,59,59}
0x850b {3053,179,41,15,11}
0x850c {32751,32751,57,57}
0x850d {1937,1937,43,16,9}
0x850e {57321,385,47,10,10}
0x850f {2126,2126,35,35,8,8}
0x8511 {23606,23606,32,32}
0x8512 {32751,32751,35,35}
0x8513 {63441,464,49,24,6}
0x8514 {2028,2028,51,51}
0x8515 {64881,679,10,10,10}
0x8516 {2714,424,59,24,7}
0x8517 {10779,10779,39,39,8,8}
0x8518 {7649,7649,24,24}
0x8519 {6494,122,54,18,10}
0x851a {21829,338,44,20,10}
0x851b {852,852,29,29,5,5}
0x851c {21829,537,79,25,8}
0x851d {32751,32751,35,35,8,8}
0x851e {32750,32750,65,65,10,10}
0x851f {16367,117,35,23,11,6,1}
0x8521 {1006,1006,35,35}
0x8522 {914,914,30,30}
0x8523 {69,69,38,9,5}
0x8524 {32751,32751,52,52}
0x8525 {239,52,52,19,7}
0x8526 {1349,1349,34,11,11}
0x8527 {4076,4076,47,47,6,6}
0x8528 {32748,32748,73,73}
0x8529 {2714,634,42,22,5}
0x852a {2651,2651,59,7,2}
0x852b {4583,4583,31,31,7,7}
0x852c {59039,290,65,12,12}
0x852d {28642,28642,33,33,7,7}
0x852e {7889,7889,44,44,8,8}
0x852f {21829,329,37,21,8,5,2}
0x8530 {32369,32369,29,29}
0x8531 {21829,309,63,30,5}
0x8532 {47507,88,80,9,9}
0x8533 {10906,10906,57,57,8,8}
0x8534 {63441,197,42,5,5}
0x8535 {7985,7985,23,23,5,5}
0x8536 {16360,16360,22,22,7,7}
0x8537 {2371,2371,24,24,5,5,5}
0x8538 {21829,166,44,12,5}
0x8539 {10204,10204,49,49,5,5}
0x853a {1006,1006,40,40,7,7}
0x853b {5099,754,73,21,10,7,5}
0x853c {5318,5318,46,46,11,11}
0x853d {21467,401,86,25,13,6,5}
0x853e {65519,339,82,17,13,7,2}
0x853f {30689,30689,43,43,6,6,1,1}
0x8541 {16364,16364,33,33}
0x8542 {542,542,21,21}
0x8543 {57321,323,33,31,11}
0x8544 {32750,32750,55,55}
0x8545 {13319,13319,9,9,9}
0x8546 {239,154,32,16,12}
0x8547 {32751,32751,25,25,10,10}
0x8548 {495,495,26,26}
0x8549 {63441,571,64,16,8}
0x854a {64881,275,40,14,2}
0x854b {8174,8174,15,15,7,7}
0x854c {16367,411,45,30,11}
0x854d {6461,6461,12,12,12,12}
0x854e {32748,32748,16,16,8,8}
0x854f {4353,411,23,23,10,5,2}
0x8550 {392,392,25,25}
0x8551 {64881,174,68,10,10}
0x8552 {2651,2651,26,25,2}
0x8553 {325,325,40,40,9,9}
0x8554 {1937,1937,50,10,2}
0x8555 {26654,26654,27,27,2,2}
0x8556 {32751,32751,38,38,2,2}
0x8557 {8174,478,47,23,2,2,2}
0x8558 {21467,342,67,26,13}
0x8559 {24557,24557,50,50,8,8}
0x855a {10214,10214,40,40,2,2}
0x855b {63441,335,35,10,10,9,2}
0x855c {4583,4583,72,72,5,5}
0x855d {65519,373,27,5,5,5,2}
0x855e {42971,727,67,21,2,2,2}
0x855f {404,404,32,32,2,2,2,2}
0x8561 {16367,793,37,29,10}
0x8562 {65519,464,68,37,9}
0x8563 {16360,16360,27,27,8,8}
0x8564 {614,614,58,21,8}
0x8565 {32751,32751,24,24,8,8}
0x8566 {3050,3050,11,11,5,5}
0x8567 {21829,378,77,22,6,6,5}
0x8568 {4076,204,61,21,13}
0x8569 {31666,31666,43,43,11,11}
0x856a {32751,32751,31,31,2,2}
0x856b {4758,108,80,26,12,7,2}
0x856c {32748,32748,38,38,12,12}
0x856d {4079,504,40,27,9,2,2}
0x856e {21829,103,30,26,7,7,2}
0x856f {1286,1286,12,12,5,5,2,2}
0x8570 {3839,1012,48,19,13}
0x8571 {4079,4079,18,18,11,11}
0x8572 {2028,2028,22,22,9,9}
0x8573 {5099,304,73,25,9,3,3}
0x8574 {7649,7649,5,5,5,5}
0x8575 {63441,462,36,17,7,5,2}
0x8576 {21467,327,75,5,5,5,2}
0x8577 {32750,32750,43,43,6,6,2,2}
0x8578 {10906,10906,29,29,12,12}
0x8579 {57321,343,25,23,11,5,5}
0x857a {16367,241,66,16,2,2,2}
0x857b {10219,10219,38,38,12,12,2,2}
0x857c {11051,562,40,5,5,5,2}
0x857d {6116,6116,14,14,5,5,2,2}
0x857e {1007,1007,32,32,2,2,2,2}
0x857f {13091,305,41,30,2,2,1,1,1}
0x8581 {3794,3794,52,52}
0x8582 {28628,28628,68,68}
0x8583 {19669,19669,59,25,8}
0x8584 {4665,4665,44,44}
0x8585 {2743,2743,92,7,7}
0x8586 {16367,447,65,18,11}
0x8587 {28642,28642,30,30,7,7}
0x8588 {530,530,57,57}
0x8589 {65519,116,43,20,11}
0x858a {65519,281,69,28,13}
0x858b {32369,32369,30,30,6,6}
0x858c {57321,512,89,23,9}
0x858d {3260,3260,32,32,11,11}
0x858e {3794,3794,42,42,8,8}
0x858f {42971,673,66,8,8,5,1}
0x8591 {57321,286,20,11,10}
0x8592 {1349,234,76,17,17}
0x8593 {24548,24548,23,23,7,7}
0x8594 {1154,1154,56,24,14}
0x8595 {4079,4079,37,37,8,8}
0x8596 {31666,31666,28,28,9,9}
0x8597 {4079,236,64,27,8,3,3}
0x8598 {1286,32,32,30,13}
0x8599 {1514,1514,54,54,11,11}
0x859a {7145,7145,72,72,5,5}
0x859b {64881,309,67,17,5,5,5}
0x859c {5064,5064,34,34,10,10}
0x859d {47507,312,36,25,16,6,4}
0x859e {1937,1937,49,18,11,5,5}
0x859f {32751,32751,24,24,5,5,1,1}
0x85a1 {57321,345,61,17,15}
0x85a2 {5099,5099,39,26,7}
0x85a3 {32751,32751,53,53,8,8}
0x85a4 {64881,310,22,8,3}
0x85a5 {494,494,46,46,8,8}
0x85a6 {32751,32751,61,61,10,10}
0x85a7 {1349,309,91,26,8,6,5}
0x85a8 {65519,315,61,24,6}
0x85a9 {1007,1007,48,48,5,5}
0x85aa {10694,10694,27,27,2,2}
0x85ab {26,26,8,8,8,8,2}
0x85ac {7145,7145,27,27,8,8}
0x85ad {64881,574,56,28,13,2,2}
0x85ae {65519,255,95,20,10,7,2}
0x85af {8168,8168,35,35,8,8,2,2}
0x85b0 {16367,750,73,33,11}
0x85b1 {31604,31604,21,21,8,8}
0x85b2 {32751,32751,22,22,7,7}
0x85b3 {21467,261,76,31,8,8,5}
0x85b4 {10214,10214,31,31,3,3}
0x85b5 {635,41,23,8,7,2,2}
0x85b6 {7145,7145,27,27,3,2,2}
0x85b7 {24557,24557,39,39,11,11,2,2}
0x85b8 {325,325,33,33,8,8}
0x85b9 {1055,409,53,25,14,6,5}
0x85ba {21467,324,46,5,5,5,2}
0x85bb {28642,28642,25,25,8,8,2,2}
0x85bc {1349,69,37,16,5,5,3}
0x85bd {1769,1769,32,32,10,10,2,2}
0x85be {236,236,20,20,7,7,2,2}
0x85bf {63441,255,29,27,12,6,1,1,1}
0x85c1 {239,239,31,31,14}
0x85c2 {57321,150,45,17,10}
0x85c3 {32750,32750,41,41,10,10}
0x85c4 {18429,162,30,20,13}
0x85c5 {32751,32751,17,17,8,8}
0x85c6 {32748,32748,40,40,13,13}
0x85c7 {6773,313,54,22,9,7,1}
0x85c8 {13091,131,79,18,14}
0x85c9 {152,152,10,10,10,10}
0x85ca {32751,32751,51,51,7,7}
0x85cb {21829,733,63,3,3,3,3}
0x85cc {32750,32750,17,17,8,8}
0x85cd {299,299,62,16,9,5,5}
0x85ce {47507,412,97,19,12,8,5}
0x85cf {325,325,31,31,6,6,1,1}
0x85d0 {83,83,26,26,6}
0x85d1 {32369,32369,27,27,6,6}
0x85d2 {8174,8174,73,73,11,11}
0x85d3 {57321,363,58,18,11,5,4}
0x85d4 {4079,4079,75,75,13,13}
0x85d5 {188,120,43,22,12,7,2}
0x85d6 {64881,351,68,9,8,7,2}
0x85d7 {31988,31988,68,68,8,8,2,2}
0x85d8 {1004,1004,33,33,5,5}
0x85d9 {21829,64,64,20,8,5,4}
0x85da {63441,283,71,22,8,8,2}
0x85db {24557,24557,48,48,7,7,2,2}
0x85dc {16367,393,56,32,8,3,3}
0x85dd {238,238,112,112,5,5,2,2}
0x85de {194,194,21,21,7,7,2,2}
0x85df {57321,967,49,15,15,6,1,1,1}
0x85e1 {32750,32750,25,25,7,7}
0x85e2 {4583,4583,44,44,9,9}
0x85e3 {16367,163,63,9,5,5,1}
0x85e4 {24548,24548,24,24,8,8}
0x85e5 {57321,247,64,23,8,3,3}
0x85e6 {65519,227,43,22,9,5,5}
0x85e7 {27543,27543,53,53,7,7,1,1}
0x85e8 {32751,32751,40,40,9,9}
0x85e9 {65519,717,47,9,9,7,5}
0x85ea {6494,304,44,33,2,2,2}
0x85eb {1004,1004,67,67,8,8,2,2}
0x85ec {64881,173,98,24,7,6,3}
0x85ed {7889,7889,38,38,7,7,2,2}
0x85ee {3554,3554,34,34,8,8,2,2}
0x85ef {63441,285,75,16,6,6,1,1,1}
0x85f0 {3890,3890,13,13,5,5}
0x85f1 {16367,546,64,19,9,5,1}
0x85f2 {65519,100,50,23,9,7,2}
0x85f3 {1769,1769,12,12,8,8,1,1}
0x85f4 {64881,452,59,39,9,5,2}
0x85f5 {31604,31604,21,21,8,8,2,2}
0x85f6 {24557,24557,15,15,9,9,2,2}
0x85f7 {21829,702,25,17,9,9,1,1,1}
