0x4000 {}
0x4bcb {153,153,3,3,3,3,3,3}
0x4bcc {7146,338,41,20,12,3,3}
0x4bcd {5340,5340,6,6,6,6,3,3}
0x4bce {15315,15315,27,27,8,8,3,3}
0x4bcf {32752,32,32,17,9,3,1,1,1}
0x4bd1 {32752,380,54,7,5,4,4}
0x4bd2 {32752,170,57,9,9,4,2}
0x4bd3 {15826,15826,19,19,10,10,3,3}
0x4bd5 {1005,1005,9,9,9,9,2,2}
0x4bd6 {1770,1770,26,26,6,6,2,2}
0x4bd7 {7650,320,73,4,4,3,2,2,1}
0x4bd9 {4080,4080,18,18,6,6,3,3}
0x4bda {8173,8173,16,16,6,6,2,2}
0x4bdb {27544,102,23,8,8,3,3,2,1}
0x4bdc {1690,1690,10,10,3,3,3,3}
0x4bdd {27,27,27,7,5,3,3,2,1}
0x4bde {12267,449,44,14,5,4,2,2,1}
0x4bdf {15987,15987,30,30,9,9,1,1,1,1}
0x4be1 {6117,461,23,23,9,5,1}
0x4be2 {1770,1770,31,16,7,5,2}
0x4be3 {16367,16367,30,30,9,9,1,1}
0x4be5 {5100,5100,22,22,3,3,3,3}
0x4be6 {357,357,15,15,6,6,3,3}
0x4be7 {4080,92,45,17,8,3,1,1,1}
0x4be9 {7797,7797,20,20,8,8,3,3}
0x4bea {16368,16368,7,7,2,2,2,2}
0x4beb {4584,265,50,22,10,3,2,2,1}
0x4bec {4759,4759,48,48,3,3,3,3}
0x4bed {32752,538,48,22,3,3,3,2,1}
0x4bee {32752,522,40,13,6,5,2,2,1}
0x4bef {27,27,13,13,9,9,1,1,1,1}
0x4bf1 {14314,14314,15,15,7,7,1,1}
0x4bf2 {16367,16367,32,32,7,7,2,2}
0x4bf3 {7650,580,30,26,12,3,1,1,1}
0x4bf4 {171,171,22,22,3,3,2,2}
0x4bf5 {4080,256,79,8,7,5,2,2,1}
0x4bf6 {326,326,7,7,3,3,2,2,1}
0x4bf7 {1805,1805,22,22,7,7,1,1,1,1}
0x4bf9 {32752,195,36,36,9,6,1,1,1}
0x4bfa {5319,163,37,10,2,2,2,2,1}
0x4bfb {5446,5446,23,23,6,6,1,1,1,1}
0x4bfc {3795,167,43,15,3,3,1,1,1}
0x4bfd {3795,3795,24,24,3,3,1,1,1,1}
0x4bfe {138,138,25,25,2,2,1,1,1,1}
0x4bff {32752,240,48,16,1,1,1,1,1,1,1}
0x4c01 {3555,191,51}
0x4c02 {4584,18,14}
0x4c03 {5100,5100,30,30}
0x4c05 {14307,14307,40,40}
0x4c06 {11796,11796,34,34}
0x4c07 {30690,152,66,14,1}
0x4c09 {150,150,8,8}
0x4c0a {14307,14307,30,30}
0x4c0b {1008,1008,59,19,9}
0x4c0c {112,112,112,112}
0x4c0d {32370,373,31,11,11}
0x4c0e {10780,166,31,17,7}
0x4c0f {357,357,18,18,1,1}
0x4c11 {8173,8173,45,45}
0x4c12 {636,636,24,24}
0x4c13 {7890,236,54,6,6}
0x4c15 {32370,216,34,13,8}
0x4c16 {4666,492,49,16,7}
0x4c17 {14314,14314,61,61,4,4}
0x4c19 {1008,150,57,12,3}
0x4c1a {7650,265,56,8,6}
0x4c1b {16367,16367,42,42,9,9}
0x4c1c {2155,2155,60,21,6}
0x4c1d {4080,4080,24,24,6,6}
0x4c1e {1005,1005,40,40,7,7}
0x4c1f {300,300,20,11,1,1,1}
0x4c21 {5340,5340,14,14}
0x4c22 {1845,1845,29,29}
0x4c23 {32752,214,46,23,8}
0x4c25 {24558,298,43,19,5}
0x4c26 {111,111,24,24,5}
0x4c27 {5319,5319,33,33,4,4}
0x4c29 {47,47,47,5,5}
0x4c2a {4584,96,45,16,11}
0x4c2b {2589,2589,18,18,7,7}
0x4c2c {7650,260,60,21,12}
0x4c2d {2029,2029,44,44,5,5}
0x4c2e {15826,15826,20,20,6,6}
0x4c2f {30690,247,18,5,5,4,1}
0x4c31 {440,440,56,18,12}
0x4c32 {6462,614,28,8,8}
0x4c33 {2025,2025,35,35,6,6}
0x4c35 {5100,5100,35,35,6,6}
0x4c36 {15987,15987,27,27,6,6}
0x4c37 {7986,158,44,7,7,4,1}
0x4c39 {12267,12267,26,26,5,5}
0x4c3a {16368,16368,59,59,5,5}
0x4c3b {1350,570,17,17,7,5,1}
0x4c3c {13005,13005,18,18,6,6}
0x4c3d {10220,10220,30,9,5,5,1}
0x4c3e {12267,427,49,12,6,5,1}
0x4c3f {16368,16368,23,23,1,1,1,1}
0x4c41 {715,715,30,30}
0x4c42 {5446,5446,24,24}
0x4c43 {258,102,20,15,9}
0x4c45 {9750,294,12,10,4}
0x4c46 {4584,32,23,9,9}
0x4c47 {804,804,33,33,4,4}
0x4c49 {24558,422,30,4,4}
0x4c4a {32752,346,9,8,8}
0x4c4b {237,237,39,39,4,4}
0x4c4c {32752,210,35,20,4}
0x4c4d {5446,5446,20,20,4,4}
0x4c4e {3555,3555,64,64,4,4}
0x4c4f {4080,240,38,4,4,4,1}
0x4c51 {30690,34,11,11,11}
0x4c52 {7146,92,52,22,11}
0x4c53 {15826,15826,40,40,4,4}
0x4c55 {489,489,17,17,7,7}
0x4c56 {5100,5100,22,22,5,5}
0x4c57 {32752,274,66,4,4,4,4}
0x4c59 {419,419,13,13,4,4}
0x4c5a {5445,5445,23,23,5,5}
0x4c5b {24558,245,36,23,6,4,4}
0x4c5c {258,258,43,43,5,5}
0x4c5d {32752,290,66,24,4,4,4}
0x4c5e {10220,10220,32,18,5,4,4}
0x4c5f {5255,5255,45,45,4,4,1,1}
0x4c61 {4666,98,25,11,11}
0x4c62 {32752,294,54,10,10}
0x4c63 {195,195,7,7,6,6}
0x4c65 {1056,1056,35,35,7,7}
0x4c66 {4073,4073,22,22,6,6}
0x4c67 {1518,104,47,21,7,4,1}
0x4c69 {15733,15733,11,11,4,4}
0x4c6a {2031,2031,44,44,6,6}
0x4c6b {32752,221,32,4,4,4,4}
0x4c6c {15987,15987,40,40,11,11}
0x4c6d {216,40,25,18,14,2,2}
0x4c6e {32752,451,6,6,6,5,4}
0x4c6f {16368,16368,35,35,4,4,1,1}
0x4c71 {4080,4080,19,19,11,11}
0x4c72 {5255,5255,13,13,6,6}
0x4c73 {202,34,16,16,6,6,1}
0x4c75 {4080,341,50,24,4,4,4}
0x4c76 {7890,278,41,13,8,5,4}
0x4c77 {853,853,27,27,5,5,1,1}
0x4c79 {4666,302,19,13,6,4,1}
0x4c7a {405,33,21,13,6,5,5}
0x4c7b {5446,5446,41,41,6,6,1,1}
0x4c7c {136,136,136,12,6,5,1}
0x4c7d {16367,16367,32,32,6,6,1,1}
0x4c7e {14314,14314,20,20,6,6,1,1}
0x4c7f {3795,3795,21,21,1,1,1,1,1}
0x4c81 {5340,5340,28,28}
0x4c82 {15315,15315,38,38}
0x4c83 {12267,329,38,6,6}
0x4c85 {32752,384,32,29,11}
0x4c86 {1008,1008,53,12,7}
0x4c87 {1005,1005,25,25,6,6}
0x4c89 {48,48,48,48,4}
0x4c8a {24558,394,50,24,4}
0x4c8b {14314,14314,44,44,6,6}
0x4c8d {1287,1287,37,37,7,7}
0x4c8e {16368,16368,42,42,8,8}
0x4c8f {4584,242,39,13,7,5,1}
0x4c91 {7650,460,22,18,7}
0x4c92 {32752,231,62,18,3}
0x4c93 {14307,14307,12,12,12,12}
0x4c95 {15826,15826,30,30,7,7}
0x4c96 {69,69,9,9,3,3}
0x4c97 {32752,414,40,10,10,3,3}
0x4c99 {3705,3705,29,29,3,3}
0x4c9a {112,112,35,35,5,5}
0x4c9b {32752,29,29,22,5,4,3}
0x4c9c {16367,16367,33,33,8,8}
0x4c9d {27544,344,62,19,7,5,3}
0x4c9e {4080,581,58,15,8,3,3}
0x4c9f {4080,4080,14,14,8,8,1,1}
0x4ca1 {32752,384,54,11,6}
0x4ca2 {32752,294,26,14,5}
0x4ca3 {1056,1056,28,28,7,7}
0x4ca5 {5445,5445,13,13,6,6}
0x4ca6 {1690,1690,14,14,5,5}
0x4ca7 {2652,2652,27,27,8,5,3}
0x4ca9 {2031,2031,33,33,3,3}
0x4caa {7097,7097,22,22,3,3}
0x4cab {30690,184,54,10,10,3,3}
0x4cac {146,146,15,15,11,11}
0x4cad {1042,180,50,11,9,5,3}
0x4cae {1566,1566,53,18,6,5,4}
0x4caf {15795,15795,5,5,5,5,3,3}
0x4cb1 {14307,14307,29,29,7,7}
0x4cb2 {240,240,21,21,5,5}
0x4cb3 {1008,216,68,24,12,3,3}
0x4cb5 {24558,100,57,12,12,5,3}
0x4cb6 {32752,320,45,26,3,3,3}
0x4cb7 {5100,5100,41,41,7,7,3,3}
0x4cb9 {1255,1255,8,8,8,3,3}
0x4cba {27544,163,25,19,13,5,4}
0x4cbb {861,861,20,20,3,3,3,3}
0x4cbc {12267,511,47,31,9,3,3}
0x4cbd {14314,14314,29,29,5,5,3,3}
0x4cbe {16367,16367,28,28,6,6,3,3}
0x4cbf {32752,88,18,7,7,5,1,1,1}
0x4cc1 {10780,326,48,11,3}
0x4cc2 {3555,263,24,24,11}
0x4cc3 {2325,2325,10,10,9,9}
0x4cc5 {3240,3240,39,39,4,4}
0x4cc6 {16367,16367,23,23,6,6}
0x4cc7 {326,326,61,13,6,4,1}
0x4cc9 {16367,16367,32,32,3,3}
0x4cca {16368,16368,22,22,3,3}
0x4ccb {7890,301,39,15,12,3,3}
0x4ccc {33,33,4,4,3,3}
0x4ccd {32752,219,39,15,3,3,3}
0x4cce {1770,410,33,26,4,3,3}
0x4ccf {13320,13320,28,28,3,3,1,1}
0x4cd1 {112,112,112,112,7,7}
0x4cd2 {16365,16365,42,42,8,8}
0x4cd3 {1007,119,47,9,9,3,3}
0x4cd5 {1007,177,31,25,3,3,3}
0x4cd6 {30690,136,57,15,8,4,3}
0x4cd7 {3051,3051,4,4,4,4,3,3}
0x4cd9 {1128,1128,16,16,3,3,3}
0x4cda {9750,9750,21,21,9,6,3}
0x4cdb {16368,16368,18,18,8,8,2,2}
0x4cdc {32752,156,55,7,4,4,3}
0x4cdd {7605,7605,27,27,4,4,2,2}
0x4cde {27,27,9,9,5,5,3,3}
0x4cdf {32752,242,17,16,9,4,1,1,1}
0x4ce1 {10653,10653,41,41,6,6}
0x4ce2 {1938,1938,25,25,7,7}
0x4ce3 {4584,236,38,24,5,5,1}
0x4ce5 {32752,169,19,15,8,3,3}
0x4ce6 {24558,118,12,12,8,3,3}
0x4ce7 {15826,15826,38,38,8,8,1,1}
0x4ce9 {1350,570,52,12,4,3,3}
0x4cea {32752,139,17,17,4,3,3}
0x4ceb {16367,16367,19,19,6,6,3,3}
0x4cec {440,440,66,18,4,4,3}
0x4ced {16368,16368,34,34,7,7,2,2}
0x4cee {8173,8173,29,29,3,3,3,3}
0x4cef {7986,310,38,13,11,5,1,1,1}
0x4cf1 {32752,201,64,9,9,4,1}
0x4cf2 {1042,277,68,20,6,4,3}
0x4cf3 {4080,4080,20,20,6,6,1,1}
0x4cf5 {16367,16367,45,45,8,8,3,3}
0x4cf6 {14314,14314,37,37,7,7,3,3}
0x4cf7 {326,326,49,17,9,4,1,1,1}
0x4cf9 {5446,5446,39,39,3,3,1,1}
0x4cfa {12267,12267,21,21,5,5,3,3}
0x4cfb {195,195,22,7,7,5,1,1,1}
0x4cfc {16368,16368,17,17,7,7,1,1}
0x4cfd {1845,125,51,14,7,7,1,1,1}
0x4cfe {1008,1008,39,17,8,6,1,1,1}
0x4cff {7097,7097,37,37,1,1,1,1,1,1}
0x4d01 {2713,2713,25,25}
0x4d02 {90,90,23,23}
0x4d03 {440,440,57,14,7}
0x4d05 {12267,371,27,15,9}
0x4d06 {32370,286,55,7,6}
0x4d07 {14314,14314,8,8,8,8}
0x4d09 {30690,217,63,14,5}
0x4d0a {4080,369,27,20,11}
0x4d0b {3795,3795,24,24,5,5}
0x4d0d {5340,5340,10,10,5,5}
0x4d0e {16365,16365,21,21,3,3}
0x4d0f {47,47,47,9,7,7,1}
0x4d11 {326,326,50,13,5}
0x4d12 {32752,120,35,19,5}
0x4d13 {5446,5446,26,26,4,4}
0x4d15 {1287,1287,33,33,5,5}
0x4d16 {15826,15826,17,17,6,6}
0x4d17 {24558,194,42,4,4,4,4}
0x4d19 {4080,4080,18,18,7,7}
0x4d1a {16367,16367,20,20,5,5}
0x4d1b {32370,382,44,13,5,4,4}
0x4d1c {5340,5340,26,26,6,6}
0x4d1d {27544,536,68,13,5,5,4}
0x4d1e {7146,158,37,29,5,3,3}
0x4d1f {1005,1005,51,51,8,8,1,1}
0x4d21 {7890,145,49,11,6}
0x4d22 {30690,274,24,16,8}
0x4d23 {341,341,36,36,9,9}
0x4d25 {16368,16368,30,30,3,3}
0x4d26 {543,543,17,17,3,3}
0x4d27 {32752,501,54,4,4,3,3}
0x4d29 {14307,14307,54,54,8,8}
0x4d2a {300,300,23,23,6,6}
0x4d2b {32752,350,48,11,7,4,4}
0x4d2c {69,69,8,8,3,3}
0x4d2d {32752,224,44,15,3,3,3}
0x4d2e {32752,32,32,16,12,3,3}
0x4d2f {5319,5319,39,39,4,4,3,3}
0x4d31 {15826,15826,22,22,4,4}
0x4d32 {1721,1721,28,28,5,5}
0x4d33 {5319,379,15,14,11,3,3}
0x4d35 {10220,10220,20,4,4,4,3}
0x4d36 {32752,198,56,15,3,3,3}
0x4d37 {16367,16367,4,4,4,4,3,3}
0x4d39 {1770,1770,8,6,6,3,3}
0x4d3a {6117,205,36,3,3,3,3}
0x4d3b {615,615,9,9,3,3,3,3}
0x4d3c {32752,190,94,10,10,3,3}
0x4d3d {4077,4077,5,5,5,5,3,3}
0x4d3e {14314,14314,44,44,3,3,3,3}
0x4d3f {32752,32,32,9,9,4,1,1,1}
0x4d41 {4080,378,64,19,11}
0x4d42 {4666,145,36,25,5}
0x4d43 {11796,11796,22,22,5,5}
0x4d45 {8173,8173,45,45,5,5}
0x4d46 {13320,13320,13,13,5,5}
0x4d47 {32370,316,16,16,10,4,4}
0x4d49 {5100,5100,19,19,4,4}
0x4d4a {4077,4077,16,16,6,6}
0x4d4b {32752,299,26,8,7,4,4}
0x4d4d {5319,43,41,17,9,4,3}
0x4d4e {32752,211,51,3,3,3,3}
0x4d4f {15795,15795,22,22,4,4,3,3}
0x4d51 {357,357,9,9,5,5}
0x4d52 {16368,16368,51,51,8,8}
0x4d53 {30690,243,47,22,9,3,3}
0x4d55 {32752,330,47,18,3,3,2}
0x4d56 {300,300,53,14,9,4,2}
0x4d57 {5446,5446,4,4,4,4,2,2}
0x4d59 {1518,228,66,20,3,3,3}
0x4d5a {10780,333,33,24,6,4,2}
0x4d5b {237,237,24,24,4,4,2,2}
0x4d5c {32752,294,57,14,9,4,4}
0x4d5d {16368,16368,44,44,5,5,2,2}
0x4d5e {15795,15795,9,9,4,4,2,2}
0x4d5f {7650,320,36,4,4,4,2,2,1}
0x4d61 {14314,14314,26,26,9,9}
0x4d62 {1763,1763,13,13,5,5}
0x4d63 {32752,184,46,14,11,4,4}
0x4d65 {1042,178,50,19,13,11,3}
0x4d66 {30690,234,65,26,5,4,3}
0x4d67 {3033,3033,18,18,4,4,3,3}
0x4d69 {7986,223,63,4,4,4,3}
0x4d6a {27544,152,47,11,9,4,2}
0x4d6b {2248,2248,4,4,4,4,2,2}
0x4d6c {4584,240,62,20,3,3,3}
0x4d6d {15315,15315,30,30,2,2,2,2}
0x4d6e {171,171,6,6,6,6,2,2}
0x4d6f {48,48,21,4,4,4,3,2,1}
0x4d71 {32752,255,21,4,4,4,4}
0x4d72 {24558,284,31,10,5,5,4}
0x4d73 {15987,15987,32,32,4,4,3,3}
0x4d75 {3240,3240,45,45,4,4,2,2}
0x4d76 {8173,8173,29,29,5,5,2,2}
0x4d77 {1770,1770,50,4,4,4,4,2,1}
0x4d79 {5445,5445,4,4,4,4,3,3}
0x4d7a {16368,16368,13,13,4,4,2,2}
0x4d7b {1287,223,33,4,4,4,4,2,1}
0x4d7c {3555,3555,32,32,4,4,3,3}
0x4d7d {32752,82,58,13,6,4,3,2,1}
0x4d7e {1008,1008,45,13,9,4,2,2,1}
0x4d7f {16368,16368,12,12,4,4,1,1,1,1}
0x4d81 {326,40,35,26,8}
0x4d82 {69,21,20,7,7}
0x4d83 {16367,16367,33,33,6,6}
0x4d85 {16368,16368,29,29,5,5}
0x4d86 {2029,2029,19,19,5,5}
0x4d87 {1845,325,57,14,8,7,1}
0x4d89 {237,237,41,41,4,4}
0x4d8a {5446,5446,10,10,6,6}
0x4d8b {804,36,35,16,9,4,4}
0x4d8d {32752,95,48,11,5,2,2}
0x4d8e {1080,290,26,24,8,6,4}
0x4d8f {5100,5100,27,27,6,6,1,1}
0x4d91 {699,699,11,11,6,6}
0x4d92 {423,423,33,33,3,3}
0x4d93 {1008,1008,38,16,6,6,3}
0x4d95 {24558,77,39,24,11,5,3}
0x4d96 {136,136,136,15,3,3,3}
0x4d97 {1005,1005,32,32,5,5,3,3}
0x4d99 {32752,539,44,10,3,3,3}
0x4d9a {32370,69,36,22,5,5,3}
0x4d9b {4080,4080,36,36,5,5,2,2}
0x4d9c {636,636,37,7,7,6,3}
0x4d9d {16367,16367,14,14,8,8,2,2}
0x4d9e {16368,16368,35,35,8,8,3,3}
0x4d9f {4080,338,52,10,10,5,1,1,1}
0x4da1 {15315,15315,33,33,6,6}
0x4da2 {112,112,29,29,4,4}
0x4da3 {24558,164,42,7,7,6,4}
0x4da5 {3240,3240,11,11,3,3,3}
0x4da6 {10780,162,34,13,3,3,3}
0x4da7 {366,366,18,18,4,4,3,3}
0x4da9 {32752,298,49,9,9,4,3}
0x4daa {24558,344,31,18,10,6,2}
0x4dab {8169,8169,15,15,4,4,2,2}
0x4dad {2031,2031,38,38,2,2,2,2}
0x4dae {615,615,10,10,7,7,2,2}
0x4daf {32752,148,43,4,4,4,3,2,1}
0x4db1 {7650,7650,25,25,10,2,2}
0x4db2 {1770,1770,25,25,3,3,3}
0x4db3 {636,636,27,27,8,8,2,2}
0x4db5 {15733,15733,14,14,2,2,2,2}
0x4db6 {111,111,3,3,2,2,2,2}
0x4db7 {32752,88,36,15,3,2,2,2,1}
0x4db9 {16368,16368,42,42,10,10,2,2}
0x4dba {8173,8173,38,38,5,5,2,2}
0x4dbb {32752,196,58,8,8,2,2,2,1}
0x4dbc {450,450,31,31,3,3,3,3}
0x4dbd {4584,269,54,11,3,2,2,2,1}
0x4dbe {4666,184,58,17,3,3,3,2,1}
0x4dbf {3555,3555,32,32,3,3,1,1,1,1}
0x4dc1 {240,240,46,46,9,9}
0x4dc2 {15733,15733,30,30,5,5}
0x4dc3 {4666,94,48,15,5,5,1}
0x4dc5 {32752,230,32,13,8,4,4}
0x4dc6 {1287,83,24,24,10,4,4}
0x4dc7 {1763,1763,29,29,4,4,1,1}
0x4dc9 {32752,232,27,13,9,4,3}
0x4dca {16,16,16,6,6,6,4}
0x4dcb {5100,5100,10,10,3,3,3,3}
0x4dcd {265,265,10,10,5,5,2,2}
0x4dce {15826,15826,28,28,3,3,3,3}
0x4dcf {7986,200,24,24,6,4,1,1,1}
0x4dd1 {1350,570,45,7,7,7,4}
0x4dd2 {10220,10220,43,32,7,3,3}
0x4dd3 {1005,1005,19,19,3,3,3,3}
0x4dd5 {1770,1770,13,13,9,9,2,2}
0x4dd6 {16367,16367,28,28,7,7,2,2}
0x4dd7 {4080,206,40,4,4,4,4,2,1}
0x4dd9 {16367,16367,56,56,4,4,2,2}
0x4dda {48,48,9,9,6,6,2,2}
0x4ddb {32752,124,58,9,9,2,2,2,1}
0x4ddc {8173,8173,16,16,4,4,3,3}
0x4ddd {24558,56,56,21,4,2,2,2,1}
0x4dde {32752,353,25,12,7,3,3,2,1}
0x4ddf {5446,5446,30,30,8,8,1,1,1,1}
0x4de1 {4584,78,37,10,8,4,1}
0x4de2 {24558,262,27,27,5,4,4}
0x4de3 {14314,14314,32,32,4,4,1,1}
0x4de5 {12267,12267,34,34,9,9,3,3}
0x4de6 {5446,5446,22,22,4,4,3,3}
0x4de7 {1008,1008,11,4,4,4,1,1,1}
0x4de9 {112,112,16,16,4,4,3,3}
0x4dea {2175,2175,21,21,6,6,2,2}
0x4deb {7146,332,54,4,4,4,4,2,1}
0x4dec {45,45,7,7,3,3,3,3}
0x4ded {9750,72,43,8,3,2,2,2,1}
0x4dee {4080,114,70,15,12,3,3,2,1}
0x4def {7797,7797,34,34,4,4,1,1,1,1}
0x4df1 {15733,15733,37,37,4,4,1,1}
0x4df2 {16368,16368,63,63,7,7,3,3}
0x4df3 {1890,1890,43,8,7,4,1,1,1}
0x4df5 {32752,169,52,5,5,4,3,2,1}
0x4df6 {4080,99,59,19,3,3,3,2,1}
0x4df7 {4080,4080,8,8,4,4,1,1,1,1}
0x4df9 {3555,571,31,13,9,4,1,1,1}
0x4dfa {4584,464,64,20,7,5,2,2,1}
0x4dfb {15795,15795,32,32,7,7,1,1,1,1}
0x4dfc {4666,430,17,17,3,3,1,1,1}
0x4dfd {1938,1938,14,14,3,3,1,1,1,1}
0x4dfe {105,105,17,17,3,3,1,1,1,1}
0x4dff {32752,480,52,24,1,1,1,1,1,1,1}
0x4e01 {14314,14314,12,12}
0x4e02 {2505,2505,11,11}
0x4e03 {1380,1380,48,18,1}
0x4e05 {111,39,17,7,4}
0x4e06 {10780,350,8,8,8}
0x4e07 {12267,12267,28,28,1,1}
0x4e09 {6117,197,40,6,6}
0x4e0a {32752,248,23,18,9}
0x4e0b {112,112,112,112,3,3}
0x4e0d {5445,5445,55,55,10,10}
0x4e0e {1518,1518,7,7,3,3}
0x4e0f {4666,294,48,20,1,1,1}
0x4e11 {4584,242,72,5,5}
0x4e12 {24558,278,53,17,12}
0x4e13 {125,125,9,9,5,5}
0x4e15 {4080,4080,10,10,7,7}
0x4e16 {419,419,23,23,7,7}
0x4e17 {32752,572,60,16,9,3,1}
0x4e19 {16367,16367,28,28,8,8}
0x4e1a {16368,16368,6,6,6,6}
0x4e1b {90,90,15,15,6,6,1}
0x4e1c {189,189,8,8,8,8}
0x4e1d {32752,260,32,31,11,7,1}
0x4e1e {4666,251,26,17,6,3,1}
0x4e1f {16368,16368,24,24,1,1,1,1}
0x4e21 {6462,461,8,8,8}
0x4e22 {496,496,13,13,8}
0x4e23 {2031,2031,27,27,4,4}
0x4e25 {15315,15315,42,42,4,4}
0x4e26 {15826,15826,22,22,4,4}
0x4e27 {6462,308,56,4,4,4,1}
0x4e29 {13320,13320,26,26,4,4}
0x4e2a {12267,12267,23,23,6,6}
0x4e2b {1008,1008,55,21,14,3,3}
0x4e2d {7650,7650,56,17,4,4,4}
0x4e2e {32752,81,66,20,4,4,4}
0x4e2f {2029,2029,24,24,4,4,1,1}
0x4e31 {153,153,14,14,5,5}
0x4e32 {5100,5100,26,26,7,7}
0x4e33 {32752,224,46,11,11,5,1}
0x4e35 {1350,232,56,28,14,4,4}
0x4e36 {3795,355,60,16,8,8,4}
0x4e37 {15826,15826,19,19,4,4,1,1}
0x4e39 {4666,236,30,6,6,6,1}
0x4e3a {32752,222,52,20,11,3,3}
0x4e3b {15795,15795,10,10,4,4,1,1}
0x4e3c {32752,417,51,15,6,6,1}
0x4e3d {5446,5446,64,64,5,5,1,1}
0x4e3e {237,237,33,33,6,6,1,1}
0x4e3f {636,636,37,19,1,1,1,1,1}
0x4e41 {7890,241,36,22,9}
0x4e42 {32752,116,57,13,9}
0x4e43 {16367,16367,16,16,8,8}
0x4e45 {112,112,28,28,6,6}
0x4e46 {6117,6117,42,42,5,5}
0x4e47 {4080,122,29,6,6,6,1}
0x4e49 {15733,15733,14,14,5,5}
0x4e4a {1938,1938,27,27,6,6}
0x4e4b {111,39,17,3,3,3,3}
0x4e4d {30690,124,20,14,5,5,3}
0x4e4e {10220,10220,25,3,3,3,3}
0x4e4f {240,240,16,16,7,7,1,1}
0x4e51 {140,140,21,21,5,5}
0x4e52 {16367,16367,36,36,5,5}
0x4e53 {7986,398,20,19,11,3,3}
0x4e55 {32370,360,41,12,5,3,3}
0x4e56 {440,180,54,19,6,5,5}
0x4e57 {2713,2713,38,38,3,3,3,3}
0x4e59 {4584,232,37,11,7,3,3}
0x4e5a {24558,250,36,11,7,5,5}
0x4e5b {16368,16368,21,21,3,3,3,3}
0x4e5c {30690,342,48,3,3,3,3}
0x4e5d {27,27,5,5,3,3,3,3}
0x4e5e {16368,16368,29,29,5,5,3,3}
0x4e5f {32752,74,29,9,9,3,1,1,1}
0x4e61 {16367,16367,6,6,6,6}
0x4e62 {237,237,21,21,6,6}
0x4e63 {4666,206,48,8,8,6,1}
0x4e65 {7890,577,26,20,13,3,3}
0x4e66 {3240,230,34,9,9,3,3}
0x4e67 {14314,14314,19,19,8,8,1,1}
0x4e69 {1770,1770,18,6,6,3,3}
0x4e6a {32752,245,54,11,8,3,3}
0x4e6b {4077,4077,36,36,4,4,3,3}
0x4e6d {15826,15826,38,38,6,6,2,2}
0x4e6e {5319,5319,23,23,3,3,3,3}
0x4e6f {10220,10220,30,22,8,4,1,1,1}
0x4e71 {1007,191,28,9,5,5,1}
0x4e72 {32752,59,48,21,5,3,3}
0x4e73 {14314,14314,30,30,3,3,1,1}
0x4e75 {8173,8173,31,31,4,4,3,3}
0x4e76 {16368,16368,50,50,3,3,3,3}
0x4e77 {12267,311,58,18,7,3,1,1,1}
0x4e79 {804,804,24,24,6,6,1,1}
0x4e7a {13005,13005,20,20,3,3,3,3}
0x4e7b {32752,232,36,18,5,3,1,1,1}
0x4e7c {366,366,9,9,7,7,1,1}
0x4e7d {4584,182,58,23,5,5,1,1,1}
0x4e7e {7146,344,57,10,7,3,1,1,1}
0x4e7f {15315,15315,22,22,1,1,1,1,1,1}
0x4e81 {32752,163,70,8,8}
0x4e82 {24558,406,9,9,9}
0x4e83 {16368,16368,44,44,3,3}
0x4e85 {1245,1245,26,26,4,4}
0x4e86 {5446,5446,46,46,3,3}
0x4e87 {78,78,78,15,13,3,1}
0x4e89 {5340,5340,20,20,4,4}
0x4e8a {8173,8173,22,22,7,7}
0x4e8b {12267,31,31,22,4,4,4}
0x4e8d {27544,386,54,18,5,5,4}
0x4e8e {32370,226,14,3,3,3,3}
0x4e8f {14307,14307,19,19,5,5,1,1}
0x4e91 {2271,2271,28,28,5,5}
0x4e92 {14314,14314,32,32,3,3}
0x4e93 {10780,316,54,3,3,3,3}
0x4e95 {6462,410,32,11,4,4,4}
0x4e96 {1008,172,49,17,4,3,3}
0x4e97 {3240,3240,10,10,5,5,3,3}
0x4e99 {7146,334,50,14,4,3,3}
0x4e9a {4080,106,60,3,3,3,3}
0x4e9b {3705,3705,19,19,3,3,3,3}
0x4e9d {16368,16368,4,4,3,3,3,3}
0x4e9e {3051,3051,3,3,3,3,3,3}
0x4e9f {1518,272,39,5,4,3,1,1,1}
0x4ea1 {171,171,12,12,6,6}
0x4ea2 {16367,16367,8,8,8,8}
0x4ea3 {496,496,41,41,10,3,3}
0x4ea5 {1008,1008,28,15,4,4,4}
0x4ea6 {7986,314,63,3,3,3,3}
0x4ea7 {16365,16365,42,42,3,3,3,3}
0x4ea9 {10220,10220,46,18,7,3,3}
0x4eaa {32752,186,55,11,2,2,2}
0x4eab {16368,16368,45,45,6,6,2,2}
0x4ead {15795,15795,33,33,6,6,2,2}
0x4eae {195,195,14,14,3,3,2,2}
0x4eaf {24558,58,52,5,5,4,2,2,1}
0x4eb1 {32752,68,56,8,4,4,4}
0x4eb2 {47,47,47,9,5,5,4}
0x4eb3 {12267,12267,19,19,4,4,3,3}
0x4eb5 {14314,14314,37,37,4,4,2,2}
0x4eb6 {1005,1005,10,10,8,8,2,2}
0x4eb7 {30690,312,28,28,7,4,4,2,1}
0x4eb9 {7125,7125,26,26,6,6,3,3}
0x4eba {11796,11796,50,50,3,3,2,2}
0x4ebb {4666,105,72,14,10,3,3,2,1}
